ima_id	cube_start	vX0	vY0	vZ0	vo	vp	vk
K00355DC	 1467,7100 	 -3,500000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00356DC	 1471,9110 	 -3,094501309 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00357DC	 1475,9130 	 -3,248375812 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00358DC	 1480,1270 	 -3,322259136 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00359DC	 1484,1290 	 -3,498250875 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00360DC	 1488,3100 	 -2,630949534 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00361DC	 1492,3160 	 -3,494757863 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00362DC	 1496,5120 	 -3,098188751 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00363DC	 1500,5100 	 -2,751375688 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00364DC	 1504,7120 	 -1,427891480 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00365DC	 1508,7100 	 -1,750875438 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00366DC	 1512,9110 	 -3,808616996 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00367DC	 1516,9130 	 -2,998500750 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00368DC	 1521,1310 	 -1,896633476 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00369DC	 1525,1310 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00370DC	 1529,3110 	 1,913875598 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00371DC	 1533,5100 	 2,857823291 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00372DC	 1537,5050 	 3,003754693 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00373DC	 1541,7130 	 2,851711027 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00374DC	 1545,7060 	 3,506135738 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00375DC	 1549,9050 	 3,572279114 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
K00376DC	 1553,9060 	 3,749062734 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000 	 0,000000000
