id	band	time	status	X0	Y0	Z0	omega	phi	kappa
K00373DC	3	 1541,792000	adjusted	342022,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00374DC	3	 1545,785000	adjusted	342036,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00375DC	3	 1549,984000	adjusted	342051,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00376DC	3	 1553,985000	adjusted	342066,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00126DC	8	 528,093000	adjusted	342068,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00127DC	8	 532,092000	adjusted	342073,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00128DC	8	 536,300000	adjusted	342079,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00129DC	8	 540,299000	adjusted	342082,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00130DC	8	 544,493000	adjusted	342088,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00131DC	8	 548,494000	adjusted	342094,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00132DC	8	 552,693000	adjusted	342098,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00133DC	8	 556,696000	adjusted	342103,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00134DC	8	 560,894000	adjusted	342108,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00135DC	8	 564,894000	adjusted	342112,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00136DC	8	 569,096000	adjusted	342118,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00137DC	8	 573,097000	adjusted	342122,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00138DC	8	 577,302000	adjusted	342128,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00139DC	8	 581,496000	adjusted	342133,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00140DC	8	 585,497000	adjusted	342137,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00141DC	8	 589,696000	adjusted	342142,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00142DC	8	 593,697000	adjusted	342147,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00143DC	8	 597,898000	adjusted	342144,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00144DC	8	 601,897000	adjusted	342131,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00145DC	8	 606,098000	adjusted	342119,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00146DC	8	 610,093000	adjusted	342112,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00147DC	8	 614,301000	adjusted	342107,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00148DC	8	 618,295000	adjusted	342101,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00149DC	8	 622,499000	adjusted	342095,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00150DC	8	 626,496000	adjusted	342090,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00151DC	8	 630,696000	adjusted	342097,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00152DC	8	 634,694000	adjusted	342109,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00153DC	8	 638,900000	adjusted	342123,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00154DC	8	 642,899000	adjusted	342139,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00155DC	8	 647,098000	adjusted	342156,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00156DC	8	 651,098000	adjusted	342172,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00157DC	8	 655,300000	adjusted	342189,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00158DC	8	 659,295000	adjusted	342205,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00159DC	8	 663,493000	adjusted	342222,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00160DC	8	 667,689000	adjusted	342239,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00161DC	8	 671,689000	adjusted	342255,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00162DC	8	 675,891000	adjusted	342272,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00163DC	8	 679,899000	adjusted	342288,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00164DC	8	 684,091000	adjusted	342304,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00165DC	8	 688,090000	adjusted	342320,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00166DC	8	 692,293000	adjusted	342337,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00167DC	8	 696,295000	adjusted	342353,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00168DC	8	 700,497000	adjusted	342369,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00169DC	8	 704,491000	adjusted	342385,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00170DC	8	 708,692000	adjusted	342401,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00171DC	8	 712,699000	adjusted	342417,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00172DC	8	 716,893000	adjusted	342433,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00173DC	8	 720,893000	adjusted	342450,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00174DC	8	 725,092000	adjusted	342466,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00175DC	8	 729,093000	adjusted	342482,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00176DC	8	 733,296000	adjusted	342498,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00177DC	8	 737,295000	adjusted	342514,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00178DC	8	 741,493000	adjusted	342530,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00179DC	8	 745,493000	adjusted	342546,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00180DC	8	 749,693000	adjusted	342562,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00181DC	8	 753,696000	adjusted	342578,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00182DC	8	 757,893000	adjusted	342594,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00183DC	8	 762,094000	adjusted	342609,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00184DC	8	 766,094000	adjusted	342625,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00185DC	8	 770,301000	adjusted	342641,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00186DC	8	 774,301000	adjusted	342657,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00187DC	8	 778,495000	adjusted	342673,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00188DC	8	 782,495000	adjusted	342690,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00189DC	8	 786,698000	adjusted	342706,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00190DC	8	 790,692000	adjusted	342722,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00191DC	8	 794,891000	adjusted	342738,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00192DC	8	 798,893000	adjusted	342754,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00193DC	8	 803,094000	adjusted	342770,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00194DC	8	 807,092000	adjusted	342786,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00195DC	8	 811,298000	adjusted	342803,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00196DC	8	 815,296000	adjusted	342819,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00197DC	8	 819,492000	adjusted	342836,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00198DC	8	 823,493000	adjusted	342852,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00199DC	8	 827,693000	adjusted	342868,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00200DC	8	 831,693000	adjusted	342885,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00201DC	8	 835,894000	adjusted	342901,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00202DC	8	 839,894000	adjusted	342917,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00203DC	8	 844,094000	adjusted	342933,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00204DC	8	 848,094000	adjusted	342949,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00205DC	8	 852,299000	adjusted	342966,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00206DC	8	 856,305000	adjusted	342981,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00207DC	8	 860,499000	adjusted	342997,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00208DC	8	 864,698000	adjusted	343013,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00209DC	8	 868,701000	adjusted	343029,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00210DC	8	 872,901000	adjusted	343045,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00211DC	8	 876,899000	adjusted	343061,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00212DC	8	 881,102000	adjusted	343077,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00213DC	8	 885,100000	adjusted	343094,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00214DC	8	 889,300000	adjusted	343110,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00215DC	8	 893,310000	adjusted	343126,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00216DC	8	 897,499000	adjusted	343142,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00217DC	8	 901,494000	adjusted	343158,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00218DC	8	 905,894000	adjusted	343175,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00219DC	8	 909,695000	adjusted	343190,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00220DC	8	 913,894000	adjusted	343207,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00221DC	8	 917,901000	adjusted	343223,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00222DC	8	 922,094000	adjusted	343239,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00223DC	8	 926,101000	adjusted	343255,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00224DC	8	 930,309000	adjusted	343271,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00225DC	8	 934,310000	adjusted	343287,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00226DC	8	 938,494000	adjusted	343303,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00227DC	8	 942,500000	adjusted	343319,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00228DC	8	 946,699000	adjusted	343335,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00229DC	8	 950,696000	adjusted	343351,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00230DC	8	 954,896000	adjusted	343367,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00231DC	8	 959,096000	adjusted	343383,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00232DC	8	 963,096000	adjusted	343399,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00233DC	8	 967,301000	adjusted	343415,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00234DC	8	 971,301000	adjusted	343431,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00235DC	8	 975,495000	adjusted	343447,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00236DC	8	 979,500000	adjusted	343463,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00237DC	8	 983,695000	adjusted	343478,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00238DC	8	 987,696000	adjusted	343494,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00239DC	8	 991,896000	adjusted	343510,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00240DC	8	 995,897000	adjusted	343526,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00241DC	8	 1000,096000	adjusted	343542,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00242DC	8	 1004,100000	adjusted	343558,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00243DC	8	 1008,309000	adjusted	343574,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00244DC	8	 1012,310000	adjusted	343590,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00245DC	8	 1016,502000	adjusted	343606,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00246DC	8	 1020,500000	adjusted	343622,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00247DC	8	 1024,702000	adjusted	343639,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00248DC	8	 1028,696000	adjusted	343655,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00249DC	8	 1032,897000	adjusted	343671,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00250DC	8	 1036,902000	adjusted	343687,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00251DC	8	 1041,102000	adjusted	343703,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00252DC	8	 1045,098000	adjusted	343719,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00253DC	8	 1049,306000	adjusted	343731,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00256DC	8	 1061,702000	adjusted	343714,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00257DC	8	 1065,702000	adjusted	343701,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00258DC	8	 1069,903000	adjusted	343687,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00259DC	8	 1073,904000	adjusted	343672,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00260DC	8	 1078,101000	adjusted	343657,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00261DC	8	 1082,102000	adjusted	343642,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00262DC	8	 1086,313000	adjusted	343626,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00263DC	8	 1090,314000	adjusted	343611,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00264DC	8	 1094,502000	adjusted	343595,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00265DC	8	 1098,502000	adjusted	343579,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00266DC	8	 1102,703000	adjusted	343564,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00267DC	8	 1106,702000	adjusted	343548,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00268DC	8	 1110,902000	adjusted	343533,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00269DC	8	 1114,903000	adjusted	343517,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00270DC	8	 1119,103000	adjusted	343501,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00271DC	8	 1123,103000	adjusted	343486,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00272DC	8	 1127,312000	adjusted	343470,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00273DC	8	 1131,311000	adjusted	343455,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00274DC	8	 1135,503000	adjusted	343439,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00275DC	8	 1139,502000	adjusted	343423,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00276DC	8	 1143,702000	adjusted	343406,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00277DC	8	 1147,702000	adjusted	343390,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00278DC	8	 1151,903000	adjusted	343374,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00279DC	8	 1156,102000	adjusted	343358,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00280DC	8	 1160,102000	adjusted	343342,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00281DC	8	 1164,314000	adjusted	343326,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00282DC	8	 1168,315000	adjusted	343310,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00283DC	8	 1172,502000	adjusted	343294,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00284DC	8	 1176,501000	adjusted	343278,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00285DC	8	 1180,702000	adjusted	343262,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00286DC	8	 1184,701000	adjusted	343246,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00287DC	8	 1188,903000	adjusted	343229,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00288DC	8	 1192,903000	adjusted	343213,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00289DC	8	 1197,103000	adjusted	343196,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00290DC	8	 1201,106000	adjusted	343180,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00291DC	8	 1205,315000	adjusted	343164,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00292DC	8	 1209,315000	adjusted	343148,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00293DC	8	 1213,501000	adjusted	343132,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00294DC	8	 1217,501000	adjusted	343116,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00295DC	8	 1221,703000	adjusted	343101,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00296DC	8	 1225,701000	adjusted	343085,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00297DC	8	 1229,903000	adjusted	343068,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00298DC	8	 1233,902000	adjusted	343053,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00299DC	8	 1238,102000	adjusted	343037,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00300DC	8	 1242,100000	adjusted	343021,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00301DC	8	 1246,315000	adjusted	343005,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00302DC	8	 1250,503000	adjusted	342988,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00303DC	8	 1254,501000	adjusted	342971,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00304DC	8	 1258,701000	adjusted	342955,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00305DC	8	 1262,702000	adjusted	342939,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00306DC	8	 1266,902000	adjusted	342922,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00307DC	8	 1270,904000	adjusted	342906,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00308DC	8	 1275,104000	adjusted	342890,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00309DC	8	 1279,101000	adjusted	342873,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00310DC	8	 1283,318000	adjusted	342857,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00311DC	8	 1287,318000	adjusted	342841,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00312DC	8	 1291,504000	adjusted	342824,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00313DC	8	 1295,502000	adjusted	342808,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00314DC	8	 1299,702000	adjusted	342792,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00315DC	8	 1303,702000	adjusted	342775,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00316DC	8	 1307,902000	adjusted	342759,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00317DC	8	 1311,903000	adjusted	342742,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00318DC	8	 1316,103000	adjusted	342726,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00319DC	8	 1320,102000	adjusted	342711,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00320DC	8	 1324,317000	adjusted	342695,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00321DC	8	 1328,319000	adjusted	342678,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00322DC	8	 1332,502000	adjusted	342662,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00323DC	8	 1336,506000	adjusted	342646,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00324DC	8	 1340,705000	adjusted	342630,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00325DC	8	 1344,904000	adjusted	342614,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00326DC	8	 1348,905000	adjusted	342598,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00327DC	8	 1353,104000	adjusted	342582,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00328DC	8	 1357,103000	adjusted	342566,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00329DC	8	 1361,319000	adjusted	342549,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00330DC	8	 1365,318000	adjusted	342533,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00331DC	8	 1369,504000	adjusted	342517,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00332DC	8	 1373,503000	adjusted	342500,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00333DC	8	 1377,704000	adjusted	342483,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00334DC	8	 1381,704000	adjusted	342466,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00335DC	8	 1385,905000	adjusted	342450,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00336DC	8	 1389,901000	adjusted	342433,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00337DC	8	 1394,103000	adjusted	342417,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00338DC	8	 1398,104000	adjusted	342401,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00339DC	8	 1402,322000	adjusted	342386,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00340DC	8	 1406,320000	adjusted	342370,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00341DC	8	 1410,504000	adjusted	342354,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00342DC	8	 1414,512000	adjusted	342338,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00343DC	8	 1418,703000	adjusted	342321,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00344DC	8	 1422,704000	adjusted	342305,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00345DC	8	 1426,905000	adjusted	342289,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00346DC	8	 1430,904000	adjusted	342273,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00347DC	8	 1435,104000	adjusted	342257,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00348DC	8	 1439,103000	adjusted	342241,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00349DC	8	 1443,325000	adjusted	342224,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00350DC	8	 1447,503000	adjusted	342208,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00351DC	8	 1451,503000	adjusted	342192,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00352DC	8	 1455,703000	adjusted	342176,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00353DC	8	 1459,703000	adjusted	342160,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00354DC	8	 1463,904000	adjusted	342144,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00355DC	8	 1467,904000	adjusted	342130,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00356DC	8	 1472,105000	adjusted	342117,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00357DC	8	 1476,107000	adjusted	342104,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00358DC	8	 1480,321000	adjusted	342091,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00359DC	8	 1484,323000	adjusted	342076,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00360DC	8	 1488,504000	adjusted	342065,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00361DC	8	 1492,510000	adjusted	342051,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00362DC	8	 1496,706000	adjusted	342036,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00363DC	8	 1500,704000	adjusted	342027,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00364DC	8	 1504,906000	adjusted	342021,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00365DC	8	 1508,904000	adjusted	342013,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00366DC	8	 1513,105000	adjusted	341998,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00367DC	8	 1517,107000	adjusted	341986,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00368DC	8	 1521,325000	adjusted	341978,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00369DC	8	 1525,325000	adjusted	341978,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
K00370DC	8	 1529,505000	adjusted	341986,000000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000
